20190701,LAX,18,1,0.0,EWR,24,10,0.0,JFK,26,5,0.0
20190702,LAX,17,1,0.0,EWR,26,9,1.52,JFK,27,3,0.0
20190703,LAX,18,1,0.0,EWR,27,6,0.0,JFK,27,3,2.03
20190704,LAX,16,1,0.0,EWR,27,6,0.0,JFK,26,4,3.81
20190705,LAX,16,1,0.0,EWR,25,6,0.0,JFK,26,5,0.25
20190706,LAX,18,1,0.0,EWR,27,8,2.29,JFK,27,5,0.0
20190707,LAX,17,1,0.0,EWR,25,8,0.0,JFK,26,6,0.0
20190708,LAX,16,1,0.0,EWR,23,3,1.02,JFK,23,3,0.76
20190709,LAX,17,1,0.0,EWR,26,7,0.0,JFK,26,4,0.25
20190710,LAX,20,1,0.0,EWR,27,8,0.0,JFK,27,5,0.0
20190711,LAX,19,1,0.0,EWR,25,9,30.48,JFK,25,6,16.26
20190712,LAX,17,1,0.0,EWR,26,12,0.0,JFK,28,4,0.0
20190713,LAX,18,1,0.0,EWR,26,10,0.0,JFK,27,5,0.0
20190714,LAX,18,0,0.0,EWR,27,12,0.0,JFK,30,5,0.51
20190715,LAX,21,1,0.0,EWR,26,8,0.0,JFK,26,6,0.0
20190716,LAX,19,1,0.0,EWR,28,9,0.0,JFK,27,5,0.0
20190717,LAX,18,1,0.0,EWR,29,11,17.78,JFK,28,5,30.48
20190718,LAX,17,1,0.0,EWR,24,5,10.41,JFK,25,3,3.81
20190719,LAX,18,2,0.0,EWR,28,9,0.0,JFK,27,5,0.0
20190720,LAX,17,2,0.0,EWR,32,11,0.0,JFK,33,5,0.0
20190721,LAX,16,1,0.0,EWR,31,12,0.0,JFK,34,5,0.25
20190722,LAX,17,1,0.0,EWR,26,8,36.83,JFK,28,4,37.08
20190723,LAX,18,1,0.0,EWR,22,8,14.48,JFK,22,4,25.4
20190724,LAX,19,1,0.0,EWR,24,8,0.25,JFK,24,3,0.51
20190725,LAX,17,1,0.0,EWR,25,7,0.0,JFK,25,4,0.0
20190726,LAX,17,1,0.0,EWR,26,6,0.0,JFK,26,4,0.0
20190727,LAX,17,1,0.0,EWR,26,7,0.0,JFK,26,5,0.0
20190728,LAX,19,2,0.0,EWR,27,12,0.51,JFK,28,6,0.51
20190729,LAX,18,1,0.0,EWR,28,9,0.0,JFK,28,5,0.25
20190730,LAX,17,1,0.0,EWR,30,11,0.0,JFK,28,6,0.25
20190731,LAX,17,2,0.0,EWR,25,6,33.78,JFK,26,4,0.0
